cap-diameter,cap-shape,cap-surface,cap-color,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-color,ring-type,habitat,does-bruise-or-bleed,has-ring,is-poisonous,season_a,season_s,season_u,season_w
3.45,x,h,r,s,1,g,5.99,6.86,n,e,d,False,True,True,False,False,True,False
4.72,x,y,l,s,1,n,5.65,7.4,w,e,d,False,True,True,True,False,False,False
4.05,b,y,r,s,1,u,4.87,7.03,n,e,g,False,True,True,True,False,False,False
4.2,x,y,l,s,1,u,5.88,6.89,l,e,d,False,True,True,False,False,True,False
5.57,b,h,l,s,1,u,6.37,8.34,l,e,g,False,True,True,True,False,False,False
5.24,x,h,r,s,1,n,5.95,8.15,n,e,g,False,True,True,True,False,False,False
3.98,b,h,l,s,1,n,5.6,7.34,l,e,d,False,True,True,True,False,False,False
2.77,x,y,r,s,1,n,4.81,6.43,n,e,m,False,True,True,True,False,False,False
4.14,b,t,l,s,1,g,6.11,8.2,n,e,g,False,True,True,False,False,True,False
4.79,b,y,r,s,1,u,6.16,7.99,w,e,d,False,True,True,False,False,True,False
4.94,x,h,r,s,1,n,6.64,8.11,l,e,g,False,True,True,False,False,True,False
3.69,x,h,r,s,1,g,5.86,7.25,l,e,g,False,True,True,True,False,False,False
4.33,x,h,l,s,1,g,5.77,7.67,w,e,g,False,True,True,False,False,True,False
2.92,x,y,r,s,1,g,4.17,5.34,l,e,m,False,True,True,True,False,False,False
3.68,b,y,l,s,1,u,6.21,7.95,l,e,g,False,True,True,False,False,True,False
4.06,x,y,r,s,1,n,6.01,8.41,w,e,g,False,True,True,False,False,True,False
3.5,x,t,l,s,1,u,6.93,7.95,w,e,g,False,True,True,False,False,True,False
4.61,b,t,r,s,1,u,5.51,7.91,l,e,m,False,True,True,True,False,False,False
3.35,b,t,l,s,1,g,6.27,6.67,w,e,m,False,True,True,True,False,False,False
2.99,b,h,r,s,1,g,6.06,7.51,l,e,g,False,True,True,False,False,True,False
4.23,x,y,l,s,1,n,5.24,5.98,l,e,d,False,True,True,True,False,False,False
4.54,b,t,l,s,1,g,6.66,7.93,l,e,m,False,True,True,True,False,False,False
3.92,x,t,r,s,1,g,8.04,8.46,n,e,g,False,True,True,True,False,False,False
4.5,x,t,l,s,1,n,5.99,8.01,l,e,d,False,True,True,False,False,True,False
4.57,x,t,r,s,1,g,5.97,7.31,n,e,g,False,True,True,False,False,True,False
4.53,x,h,r,s,1,u,5.54,7.1,n,e,g,False,True,True,False,False,True,False
3.65,x,t,l,s,1,u,5.45,7.04,l,e,d,False,True,True,True,False,False,False
4.29,x,t,l,s,1,u,6.61,7.55,n,e,m,False,True,True,True,False,False,False
3.47,x,h,l,s,1,u,6.02,7.34,w,e,g,False,True,True,False,False,True,False
2.75,x,y,r,s,1,g,4.97,6.22,l,e,g,False,True,True,False,False,True,False
3.81,b,h,l,s,1,g,6.75,7.71,n,e,g,False,True,True,False,False,True,False
4.29,x,h,r,s,1,u,6.17,8.07,l,e,g,False,True,True,False,False,True,False
3.86,x,h,r,s,1,n,6.11,8.04,w,e,m,False,True,True,False,False,True,False
4.27,x,t,l,s,1,u,6.87,7.67,l,e,d,False,True,True,True,False,False,False
4.39,b,t,l,s,1,n,6.9,7.22,n,e,d,False,True,True,False,False,True,False
4.65,x,y,l,s,1,g,6.76,8.65,w,e,g,False,True,True,False,False,True,False
3.52,x,h,r,s,1,u,5.26,6.04,l,e,m,False,True,True,True,False,False,False
3.82,b,y,r,s,1,n,7.39,8.3,l,e,d,False,True,True,True,False,False,False
3.31,b,h,r,s,1,u,4.82,6.86,l,e,g,False,True,True,False,False,True,False
5.31,x,h,l,s,1,g,5.51,6.97,n,e,g,False,True,True,False,False,True,False
4.0,b,y,l,s,1,n,5.84,7.15,l,e,m,False,True,True,True,False,False,False
4.6,b,y,r,s,1,g,6.11,6.58,w,e,d,False,True,True,True,False,False,False
3.15,x,h,l,s,1,u,5.54,6.83,w,e,m,False,True,True,True,False,False,False
4.44,x,y,r,s,1,n,6.38,7.8,n,e,m,False,True,True,True,False,False,False
3.61,x,h,r,s,1,g,6.34,7.87,l,e,g,False,True,True,False,False,True,False
4.53,x,y,l,s,1,g,6.21,6.84,n,e,d,False,True,True,False,False,True,False
3.41,x,t,r,s,1,n,5.9,6.91,n,e,d,False,True,True,True,False,False,False
4.56,b,y,r,s,1,g,6.29,7.51,l,e,m,False,True,True,True,False,False,False
4.08,b,h,r,s,1,g,6.33,7.22,n,e,g,False,True,True,True,False,False,False
4.51,x,h,l,s,1,u,6.44,9.02,n,e,g,False,True,True,True,False,False,False
3.86,b,y,r,s,1,n,6.09,7.97,l,e,m,False,True,True,True,False,False,False
4.49,b,h,l,s,1,u,6.32,7.91,w,e,d,False,True,True,True,False,False,False
4.92,b,t,r,s,1,u,5.81,7.2,n,e,m,False,True,True,False,False,True,False
3.92,x,y,r,s,1,n,5.39,6.97,l,e,g,False,True,True,True,False,False,False
4.73,x,t,r,s,1,u,5.69,7.6,l,e,m,False,True,True,False,False,True,False
4.41,b,t,l,s,1,n,6.5,7.86,w,e,g,False,True,True,True,False,False,False
4.79,x,h,l,s,1,g,7.31,9.49,w,e,m,False,True,True,False,False,True,False
3.85,b,t,r,s,1,g,5.35,6.87,l,e,d,False,True,True,False,False,True,False
3.2,b,t,l,s,1,u,5.53,7.89,l,e,d,False,True,True,True,False,False,False
5.65,b,t,l,s,1,n,6.33,8.45,l,e,d,False,True,True,True,False,False,False
3.27,b,t,l,s,1,n,6.26,7.8,l,e,d,False,True,True,True,False,False,False
4.1,b,t,l,s,1,g,5.78,7.65,n,e,g,False,True,True,True,False,False,False
3.97,b,t,l,s,1,g,6.63,7.15,w,e,m,False,True,True,True,False,False,False
3.99,b,t,r,s,1,u,4.75,6.59,w,e,g,False,True,True,False,False,True,False
3.07,x,y,r,s,1,u,5.82,7.3,n,e,g,False,True,True,False,False,True,False
5.09,x,t,r,s,1,n,6.78,8.0,n,e,d,False,True,True,False,False,True,False
6.03,x,h,l,s,1,n,5.98,7.89,w,e,d,False,True,True,False,False,True,False
3.36,b,y,l,s,1,u,6.56,6.86,w,e,d,False,True,True,True,False,False,False
4.03,x,t,l,s,1,n,6.14,7.74,l,e,m,False,True,True,False,False,True,False
5.23,x,y,l,s,1,g,5.96,7.03,l,e,m,False,True,True,True,False,False,False
3.8,x,h,l,s,1,n,4.88,6.15,n,e,m,False,True,True,True,False,False,False
4.0,x,h,l,s,1,g,5.67,6.32,l,e,g,False,True,True,False,False,True,False
2.98,x,t,l,s,1,n,6.16,6.82,n,e,d,False,True,True,False,False,True,False
4.61,x,h,l,s,1,u,6.4,7.65,n,e,m,False,True,True,False,False,True,False
3.4,b,h,l,s,1,n,6.03,7.1,n,e,d,False,True,True,True,False,False,False
3.21,b,t,r,s,1,g,6.34,8.14,w,e,d,False,True,True,False,False,True,False
3.85,x,h,l,s,1,n,5.67,7.46,l,e,m,False,True,True,True,False,False,False
4.47,b,h,l,s,1,g,5.91,8.13,l,e,g,False,True,True,True,False,False,False
3.62,x,t,r,s,1,u,6.73,8.14,n,e,g,False,True,True,True,False,False,False
3.05,x,y,l,s,1,g,4.49,5.55,w,e,m,False,True,True,False,False,True,False
3.31,x,h,l,s,1,g,5.88,6.02,n,e,g,False,True,True,False,False,True,False
4.44,b,h,l,s,1,g,6.06,7.67,w,e,d,False,True,True,False,False,True,False
4.68,x,h,r,s,1,g,7.32,7.21,l,e,m,False,True,True,True,False,False,False
3.2,x,y,l,s,1,u,5.54,7.41,n,e,m,False,True,True,False,False,True,False
2.88,b,h,r,s,1,n,5.31,6.86,l,e,g,False,True,True,True,False,False,False
4.45,b,t,l,s,1,n,5.28,6.82,n,e,m,False,True,True,True,False,False,False
3.31,x,y,l,s,1,u,5.53,6.9,w,e,m,False,True,True,True,False,False,False
4.3,x,t,r,s,1,g,5.59,6.96,l,e,d,False,True,True,False,False,True,False
4.88,x,t,l,s,1,g,7.09,7.69,l,e,g,False,True,True,False,False,True,False
4.94,x,h,l,s,1,g,5.46,6.9,w,e,d,False,True,True,False,False,True,False
3.92,x,t,r,s,1,u,6.16,7.66,n,e,g,False,True,True,True,False,False,False
4.82,x,h,r,s,1,g,5.97,7.49,l,e,m,False,True,True,True,False,False,False
4.57,x,t,r,s,1,u,6.08,8.65,n,e,m,False,True,True,False,False,True,False
3.47,x,t,l,s,1,u,5.13,6.22,w,e,g,False,True,True,False,False,True,False
3.91,x,t,l,s,1,g,6.42,8.38,w,e,d,False,True,True,False,False,True,False
4.25,x,h,r,s,1,g,6.7,8.28,n,e,g,False,True,True,False,False,True,False
5.03,b,h,r,s,1,u,5.75,7.48,w,e,m,False,True,True,False,False,True,False
3.55,x,t,l,s,1,n,5.86,7.43,n,e,d,False,True,True,False,False,True,False
3.79,x,y,l,s,1,n,5.83,7.01,w,e,m,False,True,True,True,False,False,False
4.07,b,y,l,s,1,g,5.25,6.23,w,e,g,False,True,True,True,False,False,False
3.68,x,y,l,s,1,u,5.73,7.82,l,e,d,False,True,True,True,False,False,False
3.75,x,y,r,s,1,n,5.66,6.05,w,e,d,False,True,True,True,False,False,False
3.65,b,t,r,s,1,u,5.67,7.68,n,e,d,False,True,True,True,False,False,False
3.85,b,y,r,s,1,n,5.61,7.53,w,e,g,False,True,True,False,False,True,False
4.35,x,h,r,s,1,n,5.93,9.23,n,e,d,False,True,True,False,False,True,False
3.52,b,y,l,s,1,n,6.08,8.29,l,e,d,False,True,True,True,False,False,False
3.76,b,y,l,s,1,u,5.16,6.71,w,e,d,False,True,True,True,False,False,False
4.14,x,t,r,s,1,g,5.61,7.49,w,e,d,False,True,True,False,False,True,False
5.06,b,t,l,s,1,n,7.23,7.99,w,e,d,False,True,True,True,False,False,False
5.02,x,h,l,s,1,n,6.7,8.17,n,e,d,False,True,True,False,False,True,False
4.36,x,h,l,s,1,n,6.89,8.72,w,e,d,False,True,True,True,False,False,False
4.13,b,t,r,s,1,g,5.52,7.09,l,e,g,False,True,True,False,False,True,False
4.05,x,t,l,s,1,n,6.67,9.52,w,e,d,False,True,True,True,False,False,False
3.23,x,h,r,s,1,g,6.28,7.86,w,e,d,False,True,True,True,False,False,False
3.94,x,t,l,s,1,u,6.4,7.99,w,e,d,False,True,True,True,False,False,False
3.41,x,t,r,s,1,n,5.7,6.22,n,e,d,False,True,True,False,False,True,False
3.72,x,y,l,s,1,n,6.06,7.89,l,e,d,False,True,True,False,False,True,False
4.24,x,y,r,s,1,u,6.35,8.7,n,e,g,False,True,True,False,False,True,False
5.35,b,y,r,s,1,u,6.71,9.3,l,e,g,False,True,True,False,False,True,False
3.55,b,t,r,s,1,n,6.23,7.18,n,e,m,False,True,True,True,False,False,False
4.85,x,y,r,s,1,n,6.69,8.1,l,e,m,False,True,True,True,False,False,False
3.91,b,t,r,s,1,g,6.15,8.01,n,e,m,False,True,True,True,False,False,False
4.0,x,h,l,s,1,g,4.63,6.6,w,e,d,False,True,True,True,False,False,False
4.36,x,y,l,s,1,n,6.27,7.56,l,e,m,False,True,True,False,False,True,False
3.17,b,y,l,s,1,u,5.79,6.1,w,e,g,False,True,True,True,False,False,False
3.35,b,h,l,s,1,g,6.4,7.52,n,e,m,False,True,True,False,False,True,False
4.55,b,y,r,s,1,g,6.64,7.35,n,e,m,False,True,True,True,False,False,False
4.45,x,h,r,s,1,n,5.64,6.83,n,e,d,False,True,True,False,False,True,False
4.89,x,t,r,s,1,g,6.44,8.27,w,e,g,False,True,True,False,False,True,False
3.34,b,h,l,s,1,n,5.73,7.58,w,e,g,False,True,True,False,False,True,False
2.64,b,t,r,s,1,n,4.83,6.31,w,e,g,False,True,True,False,False,True,False
4.47,x,t,l,s,1,g,6.21,7.54,l,e,d,False,True,True,True,False,False,False
4.37,b,h,l,s,1,u,5.92,8.21,l,e,d,False,True,True,True,False,False,False
3.83,b,t,r,s,1,n,6.04,6.97,n,e,g,False,True,True,False,False,True,False
4.68,x,t,l,s,1,g,5.93,7.4,n,e,g,False,True,True,False,False,True,False
3.97,b,t,l,s,1,g,5.68,7.1,l,e,g,False,True,True,False,False,True,False
3.3,x,h,l,s,1,g,5.44,6.69,n,e,d,False,True,True,True,False,False,False
3.0,b,y,l,s,1,n,5.52,7.41,w,e,m,False,True,True,True,False,False,False
5.34,x,y,l,s,1,u,6.89,8.9,w,e,m,False,True,True,True,False,False,False
4.06,x,t,l,s,1,g,5.19,6.48,w,e,g,False,True,True,True,False,False,False
4.51,x,h,l,s,1,u,5.78,5.6,n,e,m,False,True,True,False,False,True,False
3.7,b,h,r,s,1,u,5.78,7.83,n,e,d,False,True,True,True,False,False,False
4.03,x,y,r,s,1,n,5.64,7.4,l,e,d,False,True,True,True,False,False,False
4.16,b,y,r,s,1,g,6.2,7.56,l,e,m,False,True,True,False,False,True,False
3.32,x,t,l,s,1,n,6.47,7.88,n,e,d,False,True,True,False,False,True,False
4.51,x,h,r,s,1,n,7.16,8.65,n,e,g,False,True,True,True,False,False,False
4.94,x,h,r,s,1,u,5.63,7.32,w,e,g,False,True,True,False,False,True,False
4.51,x,t,l,s,1,u,6.85,7.95,w,e,m,False,True,True,False,False,True,False
3.72,b,h,l,s,1,g,5.44,6.85,l,e,g,False,True,True,True,False,False,False
3.16,x,h,l,s,1,n,5.06,6.66,n,e,m,False,True,True,True,False,False,False
3.58,b,t,l,s,1,n,5.94,6.74,l,e,d,False,True,True,True,False,False,False
4.4,b,t,l,s,1,u,5.64,7.14,n,e,g,False,True,True,False,False,True,False
3.46,b,t,r,s,1,u,7.57,9.29,w,e,g,False,True,True,True,False,False,False
4.64,b,y,r,s,1,g,6.07,7.43,n,e,m,False,True,True,True,False,False,False
4.73,x,h,l,s,1,u,6.0,7.58,l,e,m,False,True,True,False,False,True,False
2.19,p,t,n,a,1,n,7.74,2.67,y,e,m,False,True,True,False,False,True,False
2.15,p,t,n,a,1,g,6.93,2.55,y,e,m,False,True,True,False,False,True,False
1.65,p,t,n,a,1,n,6.98,2.44,y,e,m,False,True,True,False,False,True,False
1.94,p,t,n,a,1,g,7.37,2.57,y,e,m,False,True,True,False,False,True,False
2.28,p,t,n,a,1,n,5.85,2.4,y,e,m,False,True,True,True,False,False,False
1.93,p,t,n,a,1,n,5.75,2.41,y,e,m,False,True,True,False,True,False,False
2.13,p,t,n,a,1,n,7.64,2.67,y,e,m,False,True,True,False,False,True,False
1.72,p,t,n,a,1,g,6.53,2.53,y,e,m,False,True,True,True,False,False,False
2.5,p,t,n,a,1,n,6.0,2.7,y,e,m,False,True,True,True,False,False,False
2.08,p,t,n,a,1,n,8.08,2.51,y,e,m,False,True,True,True,False,False,False
2.4,p,t,n,a,1,g,8.71,2.81,y,e,m,False,True,True,False,False,True,False
2.09,p,t,n,a,1,g,6.13,2.58,y,e,m,False,True,True,False,False,True,False
1.93,p,t,n,a,1,n,6.13,2.5,y,e,m,False,True,True,False,True,False,False
2.09,p,t,n,a,1,g,7.12,2.51,y,e,m,False,True,True,True,False,False,False
1.77,p,t,n,a,1,g,6.92,2.32,y,e,m,False,True,True,True,False,False,False
2.34,p,t,n,a,1,n,6.99,2.75,y,e,m,False,True,True,False,True,False,False
2.4,p,t,n,a,1,g,9.04,2.61,y,e,m,False,True,True,False,True,False,False
2.33,p,t,n,a,1,g,6.5,2.44,y,e,m,False,True,True,False,True,False,False
2.3,p,t,n,a,1,g,7.38,2.61,y,e,m,False,True,True,False,True,False,False
2.35,p,t,n,a,1,n,7.15,2.42,y,e,m,False,True,True,False,False,True,False
2.19,p,t,n,a,1,g,7.69,2.6,y,e,m,False,True,True,False,False,True,False
2.16,p,t,n,a,1,n,6.86,2.56,y,e,m,False,True,True,True,False,False,False
1.66,p,t,n,a,1,g,5.75,2.5,y,e,m,False,True,True,True,False,False,False
1.54,p,t,n,a,1,g,4.77,2.22,y,e,m,False,True,True,False,False,True,False
2.18,p,t,n,a,1,n,5.83,2.51,y,e,m,False,True,True,False,True,False,False
1.98,p,t,n,a,1,n,8.28,2.45,y,e,m,False,True,True,False,False,True,False
2.16,p,t,n,a,1,n,6.57,2.55,y,e,m,False,True,True,False,True,False,False
1.67,p,t,n,a,1,g,6.11,2.42,y,e,m,False,True,True,True,False,False,False
1.97,p,t,n,a,1,n,6.4,2.43,y,e,m,False,True,True,False,False,True,False
1.74,p,t,n,a,1,g,6.59,2.33,y,e,m,False,True,True,False,False,True,False
2.53,p,t,n,a,1,n,7.07,2.55,y,e,m,False,True,True,True,False,False,False
1.5,p,t,n,a,1,n,6.52,2.45,y,e,m,False,True,True,True,False,False,False
2.29,p,t,n,a,1,g,7.88,2.65,y,e,m,False,True,True,False,True,False,False
2.6,p,t,n,a,1,g,9.84,2.74,y,e,m,False,True,True,False,True,False,False
2.23,p,t,n,a,1,g,6.56,2.49,y,e,m,False,True,True,False,False,True,False
1.58,p,t,n,a,1,n,6.32,2.61,y,e,m,False,True,True,True,False,False,False
1.74,p,t,n,a,1,g,7.71,2.62,y,e,m,False,True,True,False,False,True,False
1.73,p,t,n,a,1,n,6.01,2.46,y,e,m,False,True,True,False,False,True,False
2.13,p,t,n,a,1,g,7.69,2.68,y,e,m,False,True,True,False,False,True,False
2.03,p,t,n,a,1,n,7.28,2.75,y,e,m,False,True,True,True,False,False,False
2.14,p,t,n,a,1,g,7.6,2.49,y,e,m,False,True,True,True,False,False,False
2.57,p,t,n,a,1,g,6.99,2.45,y,e,m,False,True,True,False,False,True,False
2.25,p,t,n,a,1,g,7.03,2.69,y,e,m,False,True,True,True,False,False,False
1.8,p,t,n,a,1,n,6.31,2.4,y,e,m,False,True,True,False,False,True,False
1.84,p,t,n,a,1,n,6.19,2.4,y,e,m,False,True,True,False,False,True,False
1.85,p,t,n,a,1,g,7.01,2.46,y,e,m,False,True,True,False,False,True,False
1.8,p,t,n,a,1,g,7.0,2.6,y,e,m,False,True,True,False,True,False,False
2.03,p,t,n,a,1,n,6.59,2.52,y,e,m,False,True,True,False,True,False,False
1.48,p,t,n,a,1,n,6.81,2.3,y,e,m,False,True,True,True,False,False,False
2.34,p,t,n,a,1,g,6.31,2.46,y,e,m,False,True,True,False,False,True,False
1.93,p,t,n,a,1,g,5.37,2.19,y,e,m,False,True,True,True,False,False,False
2.71,p,t,n,a,1,g,8.75,2.66,y,e,m,False,True,True,True,False,False,False
1.9,p,t,n,a,1,n,5.84,2.39,y,e,m,False,True,True,True,False,False,False
2.47,p,t,n,a,1,n,5.61,2.45,y,e,m,False,True,True,False,True,False,False
2.46,p,t,n,a,1,n,7.41,2.64,y,e,m,False,True,True,True,False,False,False
1.88,p,t,n,a,1,n,7.86,2.52,y,e,m,False,True,True,True,False,False,False
2.28,p,t,n,a,1,n,6.61,2.48,y,e,m,False,True,True,False,False,True,False
1.95,p,t,n,a,1,n,7.3,2.58,y,e,m,False,True,True,False,True,False,False
2.05,p,t,n,a,1,n,5.32,2.31,y,e,m,False,True,True,True,False,False,False
2.0,p,t,n,a,1,n,6.49,2.48,y,e,m,False,True,True,True,False,False,False
1.91,p,t,n,a,1,n,6.12,2.49,y,e,m,False,True,True,True,False,False,False
1.55,p,t,n,a,1,n,6.41,2.29,y,e,m,False,True,True,False,True,False,False
1.6,p,t,n,a,1,n,6.2,2.15,y,e,m,False,True,True,False,True,False,False
2.02,p,t,n,a,1,g,7.0,2.47,y,e,m,False,True,True,True,False,False,False
2.3,p,t,n,a,1,n,6.82,2.4,y,e,m,False,True,True,True,False,False,False
2.05,p,t,n,a,1,n,6.75,2.39,y,e,m,False,True,True,True,False,False,False
2.08,p,t,n,a,1,g,8.01,2.69,y,e,m,False,True,True,False,True,False,False
1.57,p,t,n,a,1,n,6.49,2.36,y,e,m,False,True,True,False,False,True,False
1.82,p,t,n,a,1,g,6.24,2.41,y,e,m,False,True,True,False,False,True,False
1.8,p,t,n,a,1,n,6.7,2.39,y,e,m,False,True,True,False,False,True,False
2.83,p,t,n,a,1,n,8.8,2.75,y,e,m,False,True,True,False,True,False,False
2.16,p,t,n,a,1,g,6.77,2.56,y,e,m,False,True,True,True,False,False,False
1.75,p,t,n,a,1,g,6.46,2.41,y,e,m,False,True,True,False,False,True,False
2.66,p,t,n,a,1,n,8.15,2.52,y,e,m,False,True,True,True,False,False,False
2.68,p,t,n,a,1,n,6.4,2.58,y,e,m,False,True,True,False,False,True,False
2.65,p,t,n,a,1,n,7.79,2.59,y,e,m,False,True,True,False,False,True,False
2.69,p,t,n,a,1,n,9.44,2.69,y,e,m,False,True,True,False,False,True,False
1.58,p,t,n,a,1,n,6.28,2.35,y,e,m,False,True,True,False,True,False,False
1.75,p,t,n,a,1,n,6.34,2.24,y,e,m,False,True,True,False,True,False,False
2.03,p,t,n,a,1,g,6.14,2.65,y,e,m,False,True,True,False,True,False,False
2.16,p,t,n,a,1,g,6.66,2.45,y,e,m,False,True,True,True,False,False,False
2.36,p,t,n,a,1,g,7.77,2.46,y,e,m,False,True,True,False,False,True,False
2.24,p,t,n,a,1,n,8.3,2.8,y,e,m,False,True,True,False,False,True,False
2.43,p,t,n,a,1,n,6.48,2.46,y,e,m,False,True,True,True,False,False,False
1.68,p,t,n,a,1,g,6.45,2.57,y,e,m,False,True,True,False,True,False,False
1.79,p,t,n,a,1,g,5.55,2.49,y,e,m,False,True,True,False,False,True,False
2.02,p,t,n,a,1,n,7.95,2.45,y,e,m,False,True,True,False,True,False,False
2.11,p,t,n,a,1,g,7.14,2.59,y,e,m,False,True,True,False,False,True,False
1.3,p,t,n,a,1,g,6.62,2.27,y,e,m,False,True,True,False,True,False,False
1.33,p,t,n,a,1,n,6.13,2.41,y,e,m,False,True,True,True,False,False,False
2.13,p,t,n,a,1,n,6.97,2.49,y,e,m,False,True,True,True,False,False,False
2.38,p,t,n,a,1,g,8.68,2.57,y,e,m,False,True,True,False,False,True,False
2.24,p,t,n,a,1,g,7.63,2.5,y,e,m,False,True,True,True,False,False,False
2.44,p,t,n,a,1,n,7.98,2.6,y,e,m,False,True,True,False,True,False,False
1.88,p,t,n,a,1,g,7.42,2.6,y,e,m,False,True,True,True,False,False,False
1.95,p,t,n,a,1,n,7.11,2.45,y,e,m,False,True,True,False,True,False,False
2.12,p,t,n,a,1,n,7.93,2.36,y,e,m,False,True,True,False,True,False,False
2.02,p,t,n,a,1,g,6.32,2.47,y,e,m,False,True,True,False,False,True,False
2.2,p,t,n,a,1,g,6.68,2.45,y,e,m,False,True,True,False,True,False,False
2.21,p,t,n,a,1,g,6.94,2.34,y,e,m,False,True,True,True,False,False,False
2.41,p,t,n,a,1,n,8.79,2.73,y,e,m,False,True,True,False,False,True,False
2.3,p,t,n,a,1,n,7.42,2.64,y,e,m,False,True,True,False,False,True,False
1.74,p,t,n,a,1,n,7.74,2.61,y,e,m,False,True,True,True,False,False,False
2.35,p,t,n,a,1,g,7.14,2.59,y,e,m,False,True,True,False,False,True,False
2.11,p,t,n,a,1,n,6.77,2.6,y,e,m,False,True,True,False,True,False,False
1.75,p,t,n,a,1,n,5.31,2.53,y,e,m,False,True,True,False,True,False,False
1.13,p,t,n,a,1,n,4.33,2.1,y,e,m,False,True,True,True,False,False,False
1.92,p,t,n,a,1,g,7.23,2.69,y,e,m,False,True,True,True,False,False,False
2.12,p,t,n,a,1,g,6.94,2.5,y,e,m,False,True,True,True,False,False,False
1.74,p,t,n,a,1,g,5.65,2.44,y,e,m,False,True,True,True,False,False,False
1.33,p,t,n,a,1,n,6.34,2.26,y,e,m,False,True,True,False,True,False,False
2.02,p,t,n,a,1,g,8.1,2.56,y,e,m,False,True,True,False,False,True,False
1.72,p,t,n,a,1,n,7.18,2.4,y,e,m,False,True,True,True,False,False,False
2.22,p,t,n,a,1,n,7.89,2.56,y,e,m,False,True,True,True,False,False,False
2.03,p,t,n,a,1,g,6.04,2.62,y,e,m,False,True,True,True,False,False,False
2.27,p,t,n,a,1,g,7.19,2.67,y,e,m,False,True,True,False,True,False,False
1.6,p,t,n,a,1,n,5.6,2.29,y,e,m,False,True,True,False,True,False,False
2.37,p,t,n,a,1,n,8.73,2.64,y,e,m,False,True,True,False,False,True,False
2.29,p,t,n,a,1,g,7.8,2.65,y,e,m,False,True,True,False,True,False,False
2.1,p,t,n,a,1,n,7.54,2.62,y,e,m,False,True,True,True,False,False,False
2.25,p,t,n,a,1,n,6.56,2.48,y,e,m,False,True,True,False,True,False,False
2.16,p,t,n,a,1,n,7.32,2.72,y,e,m,False,True,True,False,False,True,False
1.89,p,t,n,a,1,n,7.19,2.51,y,e,m,False,True,True,False,False,True,False
2.52,p,t,n,a,1,g,9.14,2.61,y,e,m,False,True,True,False,False,True,False
2.54,p,t,n,a,1,n,7.32,2.49,y,e,m,False,True,True,False,False,True,False
1.53,p,t,n,a,1,n,4.59,2.31,y,e,m,False,True,True,True,False,False,False
2.04,p,t,n,a,1,n,8.24,2.69,y,e,m,False,True,True,True,False,False,False
1.95,p,t,n,a,1,n,8.69,2.72,y,e,m,False,True,True,True,False,False,False
1.82,p,t,n,a,1,g,5.26,2.38,y,e,m,False,True,True,False,True,False,False
2.58,p,t,n,a,1,g,6.88,2.41,y,e,m,False,True,True,False,True,False,False
2.93,p,t,n,a,1,n,8.29,2.73,y,e,m,False,True,True,True,False,False,False
2.05,p,t,n,a,1,n,6.76,2.45,y,e,m,False,True,True,False,True,False,False
2.38,p,t,n,a,1,g,6.57,2.67,y,e,m,False,True,True,False,False,True,False
1.6,p,t,n,a,1,n,6.14,2.44,y,e,m,False,True,True,True,False,False,False
2.22,p,t,n,a,1,g,8.39,2.48,y,e,m,False,True,True,True,False,False,False
1.79,p,t,n,a,1,n,7.79,2.82,y,e,m,False,True,True,True,False,False,False
1.54,p,t,n,a,1,g,7.9,2.59,y,e,m,False,True,True,True,False,False,False
2.28,p,t,n,a,1,g,7.29,2.44,y,e,m,False,True,True,True,False,False,False
2.16,p,t,n,a,1,n,6.39,2.31,y,e,m,False,True,True,False,False,True,False
2.57,p,t,n,a,1,g,7.73,2.62,y,e,m,False,True,True,False,True,False,False
2.26,p,t,n,a,1,n,7.63,2.47,y,e,m,False,True,True,False,False,True,False
1.76,p,t,n,a,1,g,6.95,2.46,y,e,m,False,True,True,True,False,False,False
2.22,p,t,n,a,1,n,7.3,2.55,y,e,m,False,True,True,True,False,False,False
1.46,p,t,n,a,1,g,4.62,2.17,y,e,m,False,True,True,False,False,True,False
1.66,p,t,n,a,1,g,6.23,2.57,y,e,m,False,True,True,True,False,False,False
2.41,p,t,n,a,1,g,8.55,2.61,y,e,m,False,True,True,False,False,True,False
1.72,p,t,n,a,1,g,6.64,2.25,y,e,m,False,True,True,True,False,False,False
2.01,p,t,n,a,1,n,6.69,2.46,y,e,m,False,True,True,True,False,False,False
2.11,p,t,n,a,1,n,7.6,2.47,y,e,m,False,True,True,False,False,True,False
2.22,p,t,n,a,1,n,6.52,2.46,y,e,m,False,True,True,False,False,True,False
2.39,p,t,n,a,1,g,7.18,2.51,y,e,m,False,True,True,False,True,False,False
2.31,p,t,n,a,1,n,6.87,2.57,y,e,m,False,True,True,False,True,False,False
2.2,p,t,n,a,1,g,6.37,2.41,y,e,m,False,True,True,False,False,True,False
2.22,p,t,n,a,1,g,6.42,2.61,y,e,m,False,True,True,False,False,True,False
1.86,p,t,n,a,1,n,5.12,2.17,y,e,m,False,True,True,True,False,False,False
2.03,p,t,n,a,1,g,7.5,2.4,y,e,m,False,True,True,False,True,False,False
2.39,p,t,n,a,1,n,6.92,2.41,y,e,m,False,True,True,False,False,True,False
2.32,p,t,n,a,1,g,8.09,2.63,y,e,m,False,True,True,False,False,True,False
2.03,p,t,n,a,1,g,7.03,2.66,y,e,m,False,True,True,False,True,False,False
1.99,p,t,n,a,1,g,6.85,2.51,y,e,m,False,True,True,True,False,False,False
